date,product_gtin,competition_price,price,freight_value,commission_product_olist,commission_freight_olist,orders,product_type,product_type_group,stock_max,stock_min,stock_avg,price_max,price_min,price_avg,offer_max,offer_min,offer_avg,weekday
2019-03-15,7908243600137,217.8,199.8,,,,0.0,Kit para cabelo,beleza_saude,22.0,22.0,22.0,217.8,217.8,217.8,199.8,199.8,199.8,4
2019-03-16,7908243600137,217.8,199.8,,,,0.0,Kit para cabelo,beleza_saude,22.0,22.0,22.0,217.8,217.8,217.8,199.8,199.8,199.8,5
2019-03-17,7908243600137,217.8,199.8,,,,0.0,Kit para cabelo,beleza_saude,22.0,22.0,22.0,217.8,217.8,217.8,199.8,199.8,199.8,6
2019-03-18,7908243600137,217.8,199.8,,,,0.0,Kit para cabelo,beleza_saude,22.0,22.0,22.0,217.8,217.8,217.8,199.8,199.8,199.8,0
2019-03-19,7908243600137,217.8,199.8,,,,0.0,Kit para cabelo,beleza_saude,22.0,22.0,22.0,217.8,217.8,217.8,199.8,199.8,199.8,1
2019-03-20,7908243600137,217.8,199.8,,,,0.0,Kit para cabelo,beleza_saude,22.0,22.0,22.0,217.8,217.8,217.8,199.8,199.8,199.8,2
2019-03-21,7908243600137,199.8,199.8,,,,0.0,Kit para cabelo,beleza_saude,22.0,22.0,22.0,217.8,217.8,217.8,199.8,199.8,199.8,3
2019-03-22,7908243600137,199.8,199.8,,,,0.0,Kit para cabelo,beleza_saude,22.0,22.0,22.0,217.8,217.8,217.8,199.8,199.8,199.8,4
2019-03-23,7908243600137,199.8,199.8,,,,0.0,Kit para cabelo,beleza_saude,22.0,22.0,22.0,217.8,217.8,217.8,199.8,199.8,199.8,5
2019-03-24,7908243600137,199.8,199.8,,,,0.0,Kit para cabelo,beleza_saude,22.0,22.0,22.0,217.8,217.8,217.8,199.8,199.8,199.8,6
2019-03-25,7908243600137,199.8,199.8,,,,0.0,Kit para cabelo,beleza_saude,22.0,22.0,22.0,217.8,217.8,217.8,199.8,199.8,199.8,0
2019-03-26,7908243600137,199.8,199.8,,,,0.0,Kit para cabelo,beleza_saude,22.0,22.0,22.0,217.8,217.8,217.8,199.8,199.8,199.8,1
2019-03-27,7908243600137,199.8,199.8,22.03,0.2,0.2,1.0,Kit para cabelo,beleza_saude,22.0,22.0,22.0,217.8,217.8,217.8,199.8,199.8,199.8,2
2019-03-28,7908243600137,199.8,199.8,27.14,0.2,0.2,1.0,Kit para cabelo,beleza_saude,21.0,20.0,20.5,217.8,217.8,217.79999999999998,199.8,199.8,199.79999999999998,3
2019-03-29,7908243600137,199.8,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,21.0,20.0,20.5,217.8,217.8,217.79999999999998,199.8,199.8,199.79999999999998,4
2019-03-30,7908243600137,199.8,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,21.0,20.0,20.5,217.8,217.8,217.79999999999998,199.8,199.8,199.79999999999998,5
2019-03-31,7908243600137,199.8,199.8,16.0,0.2,0.2,1.0,Kit para cabelo,beleza_saude,20.0,19.0,19.2,217.8,217.8,217.8,199.8,199.8,199.8,6
2019-04-01,7908243600137,199.8,199.8,,,,0.0,Kit para cabelo,beleza_saude,20.0,19.0,19.2,217.8,217.8,217.8,199.8,199.8,199.8,0
2019-04-02,7908243600137,199.8,199.8,,,,0.0,Kit para cabelo,beleza_saude,20.0,19.0,19.2,217.8,217.8,217.8,199.8,199.8,199.8,1
2019-04-03,7908243600137,219.9,199.80000000000004,11.993333333333334,0.20000000000000004,0.20000000000000004,3.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,2
2019-04-04,7908243600137,219.9,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,3
2019-04-05,7908243600137,219.9,219.9,16.21,0.2,0.2,2.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,4
2019-04-06,7908243600137,219.9,219.9,18.9,0.2,0.2,1.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,5
2019-04-07,7908243600137,219.9,219.9,22.23,0.2,0.2,1.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,6
2019-04-08,7908243600137,219.9,219.9,27.34,0.2,0.2,1.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,0
2019-04-09,7908243600137,219.9,229.8,19.0,0.2,0.2,1.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,1
2019-04-10,7908243600137,219.9,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,2
2019-04-11,7908243600137,219.9,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,3
2019-04-12,7908243600137,219.9,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,4
2019-04-13,7908243600137,219.9,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,5
2019-04-14,7908243600137,219.9,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,6
2019-04-15,7908243600137,219.9,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,0
2019-04-16,7908243600137,219.9,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,1
2019-04-17,7908243600137,219.9,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,2
2019-04-18,7908243600137,229.8,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,3
2019-04-19,7908243600137,229.8,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,4
2019-04-20,7908243600137,229.8,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,5
2019-04-21,7908243600137,229.8,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,6
2019-04-22,7908243600137,229.8,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,0
2019-04-23,7908243600137,229.8,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,1
2019-04-24,7908243600137,229.8,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,2
2019-04-25,7908243600137,229.8,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,3
2019-04-26,7908243600137,229.8,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,4
2019-04-27,7908243600137,229.8,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,5
2019-04-28,7908243600137,229.8,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,6
2019-04-29,7908243600137,229.8,229.8,21.99,0.2,0.2,1.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,0
2019-04-30,7908243600137,229.8,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,1
2019-05-01,7908243600137,229.8,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,2
2019-05-02,7908243600137,229.8,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,3
2019-05-03,7908243600137,229.8,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,4
2019-05-04,7908243600137,229.8,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,5
2019-05-05,7908243600137,229.8,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,6
2019-05-06,7908243600137,198.55,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,0
2019-05-07,7908243600137,188.1,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,1
2019-05-08,7908243600137,188.1,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,2
2019-05-09,7908243600137,188.1,199.79999999999998,,,,0.0,Kit para cabelo,beleza_saude,18.0,16.0,17.0,217.8,217.8,217.80000000000004,199.8,199.8,199.79999999999998,3
2019-05-10,7908243600137,175.0,175.0,,,,0.0,Kit para cabelo,beleza_saude,200.0,5.0,144.28571428571428,175.0,175.0,175.0,175.0,175.0,175.0,4
2019-05-11,7908243600137,175.0,175.0,21.44,0.2,0.2,1.0,Kit para cabelo,beleza_saude,199.0,199.0,199.0,175.0,175.0,175.0,175.0,175.0,175.0,5
2019-05-12,7908243600137,175.0,175.0,,,,0.0,Kit para cabelo,beleza_saude,199.0,199.0,199.0,175.0,175.0,175.0,175.0,175.0,175.0,6
2019-05-13,7908243600137,175.0,175.0,14.41,0.2,0.2,1.0,Kit para cabelo,beleza_saude,198.0,198.0,198.0,175.0,175.0,175.0,175.0,175.0,175.0,0
2019-05-14,7908243600137,157.5,175.0,18.43,0.2,0.2,1.0,Kit para cabelo,beleza_saude,197.0,197.0,197.0,175.0,175.0,175.0,175.0,175.0,175.0,1
2019-05-15,7908243600137,157.5,175.0,29.285,0.2,0.2,2.0,Kit para cabelo,beleza_saude,197.0,196.0,196.4,175.0,175.0,175.0,175.0,175.0,175.0,2
2019-05-16,7908243600137,157.5,175.0,,,,0.0,Kit para cabelo,beleza_saude,196.0,195.0,195.2,175.0,175.0,175.0,175.0,175.0,175.0,3
2019-05-17,7908243600137,157.5,175.0,14.41,0.2,0.2,1.0,Kit para cabelo,beleza_saude,194.0,194.0,194.0,175.0,175.0,175.0,175.0,175.0,175.0,4
2019-05-18,7908243600137,157.5,175.0,,,,0.0,Kit para cabelo,beleza_saude,194.0,194.0,194.0,175.0,175.0,175.0,175.0,175.0,175.0,5
2019-05-19,7908243600137,157.5,175.0,14.41,0.2,0.2,2.0,Kit para cabelo,beleza_saude,193.0,192.0,192.5,175.0,175.0,175.0,175.0,175.0,175.0,6
2019-05-20,7908243600137,157.5,175.0,,,,0.0,Kit para cabelo,beleza_saude,193.0,192.0,192.5,175.0,175.0,175.0,175.0,175.0,175.0,0
2019-05-21,7908243600137,157.5,175.0,,,,0.0,Kit para cabelo,beleza_saude,193.0,192.0,192.5,175.0,175.0,175.0,175.0,175.0,175.0,1
2019-05-22,7908243600137,157.5,175.0,37.35,0.2,0.2,1.0,Kit para cabelo,beleza_saude,191.0,191.0,191.0,175.0,175.0,175.0,175.0,175.0,175.0,2
2019-05-23,7908243600137,175.0,175.0,21.44,0.2,0.2,1.0,Kit para cabelo,beleza_saude,190.0,190.0,190.0,175.0,175.0,175.0,175.0,175.0,175.0,3
2019-05-24,7908243600137,175.0,175.0,26.98,0.2,0.2,1.0,Kit para cabelo,beleza_saude,189.0,189.0,189.0,175.0,175.0,175.0,175.0,175.0,175.0,4
2019-05-25,7908243600137,175.0,175.0,,,,0.0,Kit para cabelo,beleza_saude,189.0,189.0,189.0,175.0,175.0,175.0,175.0,175.0,175.0,5
2019-05-26,7908243600137,175.0,175.0,21.44,0.2,0.2,1.0,Kit para cabelo,beleza_saude,189.0,189.0,189.0,175.0,175.0,175.0,175.0,175.0,175.0,6
2019-05-27,7908243600137,175.0,175.0,,,,0.0,Kit para cabelo,beleza_saude,189.0,189.0,189.0,175.0,175.0,175.0,175.0,175.0,175.0,0
2019-05-28,7908243600137,175.0,175.0,24.21,0.2,0.2,2.0,Kit para cabelo,beleza_saude,188.0,5.0,161.0,189.9,175.0,177.12857142857143,179.9,175.0,175.70000000000002,1
2019-05-29,7908243600137,175.0,175.0,19.935000000000002,0.2,0.2,2.0,Kit para cabelo,beleza_saude,185.0,184.0,184.5,175.0,175.0,175.0,175.0,175.0,175.0,2
2019-05-30,7908243600137,175.0,175.0,22.705,0.2,0.2,2.0,Kit para cabelo,beleza_saude,183.0,182.0,182.5,175.0,175.0,175.0,175.0,175.0,175.0,3
2019-05-31,7908243600137,173.99,175.0,26.41,0.2,0.2,1.0,Kit para cabelo,beleza_saude,181.0,0.0,91.625,175.0,173.99,174.495,175.0,173.99,174.495,4
2019-06-01,7908243600137,173.99,174.495,,,,0.0,Kit para cabelo,beleza_saude,181.0,0.0,91.625,175.0,173.99,174.495,175.0,173.99,174.495,5
2019-06-02,7908243600137,173.99,174.495,,,,0.0,Kit para cabelo,beleza_saude,181.0,0.0,91.625,175.0,173.99,174.495,175.0,173.99,174.495,6
2019-06-03,7908243600137,175.0,175.0,22.634999999999998,0.2,0.2,2.0,Kit para cabelo,beleza_saude,181.0,179.0,180.0,175.0,175.0,175.0,175.0,175.0,175.0,0
2019-06-04,7908243600137,175.0,175.0,24.21,0.2,0.2,2.0,Kit para cabelo,beleza_saude,178.0,177.0,177.5,175.0,175.0,175.0,175.0,175.0,175.0,1
2019-06-05,7908243600137,175.0,175.0,21.44,0.2,0.2,1.0,Kit para cabelo,beleza_saude,176.0,176.0,176.0,175.0,175.0,175.0,175.0,175.0,175.0,2
2019-06-06,7908243600137,175.0,175.0,,,,0.0,Kit para cabelo,beleza_saude,176.0,176.0,176.0,175.0,175.0,175.0,175.0,175.0,175.0,3
2019-06-07,7908243600137,165.3,175.0,31.59,0.2,0.2,1.0,Kit para cabelo,beleza_saude,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,4
2019-06-08,7908243600137,165.3,175.0,23.83,0.2,0.2,1.0,Kit para cabelo,beleza_saude,174.0,174.0,174.0,175.0,175.0,175.0,175.0,175.0,175.0,5
2019-06-09,7908243600137,165.3,175.0,31.59,0.2,0.2,1.0,Kit para cabelo,beleza_saude,173.0,173.0,173.0,175.0,175.0,175.0,175.0,175.0,175.0,6
2019-06-10,7908243600137,175.0,175.0,,,,0.0,Kit para cabelo,beleza_saude,173.0,173.0,173.0,175.0,175.0,175.0,175.0,175.0,175.0,0
2019-06-11,7908243600137,157.5,175.0,,,,0.0,Kit para cabelo,beleza_saude,173.0,173.0,173.0,175.0,175.0,175.0,175.0,175.0,175.0,1
2019-06-12,7908243600137,157.5,175.0,48.58,0.2,0.2,1.0,Kit para cabelo,beleza_saude,172.0,172.0,172.0,175.0,175.0,175.0,175.0,175.0,175.0,2
2019-06-13,7908243600137,149.42,171.35714285714286,,,,0.0,Kit para cabelo,beleza_saude,172.0,20.0,63.42857142857143,175.0,173.99,174.27857142857144,175.0,169.9,171.35714285714286,3
2019-06-14,7908243600137,149.51,171.35714285714286,,,,0.0,Kit para cabelo,beleza_saude,172.0,20.0,63.42857142857143,175.0,173.99,174.27857142857144,175.0,169.9,171.35714285714286,4
2019-06-15,7908243600137,152.82,171.35714285714286,,,,0.0,Kit para cabelo,beleza_saude,172.0,20.0,63.42857142857143,175.0,173.99,174.27857142857144,175.0,169.9,171.35714285714286,5
2019-06-16,7908243600137,152.82,171.35714285714286,,,,0.0,Kit para cabelo,beleza_saude,172.0,20.0,63.42857142857143,175.0,173.99,174.27857142857144,175.0,169.9,171.35714285714286,6
2019-06-17,7908243600137,169.8,169.9,29.763333333333335,0.20000000000000004,0.20000000000000004,3.0,Kit para cabelo,beleza_saude,19.0,17.0,18.0,173.99,173.99,173.99,169.9,169.9,169.90000000000003,0
2019-06-18,7908243600137,169.8,169.9,13.83,0.2,0.2,1.0,Kit para cabelo,beleza_saude,16.0,16.0,16.0,173.99,173.99,173.99,169.9,169.9,169.9,1
2019-06-19,7908243600137,152.82,169.9,20.38,0.2,0.2,2.0,Kit para cabelo,beleza_saude,15.0,15.0,15.0,173.99,173.99,173.99,169.9,169.9,169.9,2
2019-06-20,7908243600137,152.82,169.9,,,,0.0,Kit para cabelo,beleza_saude,14.0,14.0,14.0,173.99,173.99,173.99,169.9,169.9,169.9,3
2019-06-21,7908243600137,161.31,169.9,,,,0.0,Kit para cabelo,beleza_saude,14.0,14.0,14.0,173.99,173.99,173.99,169.9,169.9,169.9,4
2019-06-22,7908243600137,161.31,169.9,26.93,0.2,0.2,1.0,Kit para cabelo,beleza_saude,13.0,13.0,13.0,173.99,173.99,173.99,169.9,169.9,169.9,5
2019-06-23,7908243600137,161.31,169.9,26.93,0.2,0.2,1.0,Kit para cabelo,beleza_saude,12.0,12.0,12.0,173.99,173.99,173.99,169.9,169.9,169.9,6
2019-06-24,7908243600137,161.31,169.9,17.52,0.2,0.2,1.0,Kit para cabelo,beleza_saude,11.0,11.0,11.0,173.99,173.99,173.99,169.9,169.9,169.9,0
2019-06-25,7908243600137,157.5,175.0,26.98,0.2,0.2,1.0,Kit para cabelo,beleza_saude,172.0,171.0,171.5,175.0,175.0,175.0,175.0,175.0,175.0,1
2019-06-26,7908243600137,175.0,175.0,,,,0.0,Kit para cabelo,beleza_saude,172.0,171.0,171.5,175.0,175.0,175.0,175.0,175.0,175.0,2
2019-06-27,7908243600137,175.0,175.0,,,,0.0,Kit para cabelo,beleza_saude,172.0,171.0,171.5,175.0,175.0,175.0,175.0,175.0,175.0,3
2019-06-28,7908243600137,175.0,175.0,26.98,0.2,0.2,1.0,Kit para cabelo,beleza_saude,170.0,170.0,170.0,175.0,175.0,175.0,175.0,175.0,175.0,4
2019-06-29,7908243600137,175.0,175.0,,,,0.0,Kit para cabelo,beleza_saude,170.0,170.0,170.0,175.0,175.0,175.0,175.0,175.0,175.0,5
2019-06-30,7908243600137,175.0,175.0,,,,0.0,Kit para cabelo,beleza_saude,170.0,170.0,170.0,175.0,175.0,175.0,175.0,175.0,175.0,6
2019-07-01,7908243600137,175.0,194.9,,,,0.0,Kit para cabelo,beleza_saude,5.0,5.0,5.0,194.9,194.9,194.9,194.9,194.9,194.9,0
2019-07-02,7908243600137,175.0,194.9,,,,0.0,Kit para cabelo,beleza_saude,5.0,5.0,5.0,194.9,194.9,194.9,194.9,194.9,194.9,1
2019-07-03,7908243600137,157.5,194.9,,,,0.0,Kit para cabelo,beleza_saude,5.0,5.0,5.0,194.9,194.9,194.9,194.9,194.9,194.9,2
2019-07-04,7908243600137,169.9,169.9,,,,0.0,Kit para cabelo,beleza_saude,5.0,5.0,5.0,173.99,173.99,173.99,169.9,169.9,169.9,3
2019-07-05,7908243600137,152.91,169.9,64.6,0.2,0.2,1.0,Kit para cabelo,beleza_saude,4.0,0.0,2.0,173.99,173.99,173.99,169.9,169.9,169.9,4
2019-07-06,7908243600137,152.91,169.9,,,,0.0,Kit para cabelo,beleza_saude,4.0,4.0,4.0,173.99,173.99,173.99,169.9,169.9,169.9,5
2019-07-07,7908243600137,152.91,169.9,26.93,0.2,0.2,1.0,Kit para cabelo,beleza_saude,3.0,3.0,3.0,173.99,173.99,173.99,169.9,169.9,169.9,6
2019-07-08,7908243600137,149.51,175.0,,,,0.0,Kit para cabelo,beleza_saude,170.0,170.0,170.0,175.0,175.0,175.0,175.0,175.0,175.0,0
2019-07-09,7908243600137,149.51,175.0,18.42,0.2,0.2,1.0,Kit para cabelo,beleza_saude,169.0,169.0,169.0,175.0,175.0,175.0,175.0,175.0,175.0,1
2019-07-10,7908243600137,154.0,175.0,14.41,0.2,0.2,1.0,Kit para cabelo,beleza_saude,168.0,168.0,168.0,175.0,175.0,175.0,175.0,175.0,175.0,2
2019-07-11,7908243600137,154.0,175.0,,,,0.0,Kit para cabelo,beleza_saude,168.0,168.0,168.0,175.0,175.0,175.0,175.0,175.0,175.0,3
2019-07-12,7908243600137,154.0,175.0,18.43,0.2,0.2,1.0,Kit para cabelo,beleza_saude,167.0,167.0,167.0,175.0,175.0,175.0,175.0,175.0,175.0,4
2019-07-13,7908243600137,154.0,175.0,26.41,0.2,0.2,1.0,Kit para cabelo,beleza_saude,166.0,166.0,166.0,175.0,175.0,175.0,175.0,175.0,175.0,5
2019-07-14,7908243600137,154.0,175.0,,,,0.0,Kit para cabelo,beleza_saude,166.0,166.0,166.0,175.0,175.0,175.0,175.0,175.0,175.0,6
2019-07-15,7908243600137,156.6,175.0,26.98,0.2,0.2,1.0,Kit para cabelo,beleza_saude,166.0,166.0,166.0,175.0,175.0,175.0,175.0,175.0,175.0,0
2019-07-16,7908243600137,153.12,175.0,,,,0.0,Kit para cabelo,beleza_saude,165.0,165.0,165.0,175.0,175.0,175.0,175.0,175.0,175.0,1
2019-07-17,7908243600137,149.51,169.9,13.83,0.2,0.2,1.0,Kit para cabelo,beleza_saude,165.0,10.0,87.5,175.0,173.99,174.495,175.0,169.9,172.45,2
2019-07-18,7908243600137,152.91,169.9,31.54,0.2,0.2,1.0,Kit para cabelo,beleza_saude,10.0,9.0,9.5,173.99,173.99,173.99,169.9,169.9,169.9,3
2019-07-19,7908243600137,160.66,169.9,20.38,0.2,0.2,2.0,Kit para cabelo,beleza_saude,9.0,7.0,8.0,173.99,173.99,173.99,169.9,169.9,169.9,4
2019-07-20,7908243600137,160.66,169.9,,,,0.0,Kit para cabelo,beleza_saude,9.0,7.0,8.0,173.99,173.99,173.99,169.9,169.9,169.9,5
2019-07-21,7908243600137,160.66,169.9,20.38,0.2,0.2,2.0,Kit para cabelo,beleza_saude,8.0,5.0,6.5,173.99,173.99,173.99,169.9,169.9,169.9,6
2019-07-22,7908243600137,169.12,169.9,,,,0.0,Kit para cabelo,beleza_saude,8.0,5.0,6.5,173.99,173.99,173.99,169.9,169.9,169.9,0
2019-07-23,7908243600137,169.12,169.9,26.929999999999996,0.20000000000000004,0.20000000000000004,3.0,Kit para cabelo,beleza_saude,4.0,0.0,2.3333333333333335,173.99,173.99,173.99,169.9,169.9,169.9,1
2019-07-24,7908243600137,169.12,169.9,,,,0.0,Kit para cabelo,beleza_saude,5.0,2.0,4.0,173.99,173.99,173.99,169.9,169.9,169.9,2
2019-07-25,7908243600137,152.2,169.9,20.38,0.2,0.2,2.0,Kit para cabelo,beleza_saude,164.0,1.0,38.55555555555556,175.0,173.99,174.21444444444444,175.0,169.9,171.03333333333336,3
2019-07-26,7908243600137,169.9,172.45,,,,0.0,Kit para cabelo,beleza_saude,164.0,1.0,82.5,175.0,173.99,174.495,175.0,169.9,172.45,4
2019-07-27,7908243600137,169.9,172.45,,,,0.0,Kit para cabelo,beleza_saude,164.0,1.0,82.5,175.0,173.99,174.495,175.0,169.9,172.45,5
2019-07-28,7908243600137,175.0,175.0,,,,0.0,Kit para cabelo,beleza_saude,164.0,164.0,164.0,175.0,175.0,175.0,175.0,175.0,175.0,6
2019-07-29,7908243600137,175.0,175.0,26.515,0.2,0.2,2.0,Kit para cabelo,beleza_saude,163.0,162.0,162.66666666666666,175.0,175.0,175.0,175.0,175.0,175.0,0
2019-07-30,7908243600137,175.0,175.0,16.42,0.2,0.2,2.0,Kit para cabelo,beleza_saude,162.0,160.0,161.0,175.0,175.0,175.0,175.0,175.0,175.0,1
2019-07-31,7908243600137,175.0,175.0,,,,0.0,Kit para cabelo,beleza_saude,160.0,160.0,160.0,175.0,175.0,175.0,175.0,175.0,175.0,2
2019-08-01,7908243600137,175.0,175.0,,,,0.0,Kit para cabelo,beleza_saude,160.0,160.0,160.0,175.0,175.0,175.0,175.0,175.0,175.0,3
2019-08-02,7908243600137,175.0,175.0,26.98,0.2,0.2,1.0,Kit para cabelo,beleza_saude,160.0,159.0,159.16666666666666,175.0,175.0,175.0,175.0,175.0,175.0,4
2019-08-03,7908243600137,175.0,175.0,,,,0.0,Kit para cabelo,beleza_saude,160.0,159.0,159.16666666666666,175.0,175.0,175.0,175.0,175.0,175.0,5
2019-08-04,7908243600137,175.0,175.0,21.44,0.2,0.2,1.0,Kit para cabelo,beleza_saude,158.0,158.0,158.0,175.0,175.0,175.0,175.0,175.0,175.0,6
2019-08-05,7908243600137,175.0,175.0,,,,0.0,Kit para cabelo,beleza_saude,158.0,158.0,158.0,175.0,175.0,175.0,175.0,175.0,175.0,0
2019-08-06,7908243600137,175.0,175.0,,,,0.0,Kit para cabelo,beleza_saude,158.0,158.0,158.0,175.0,175.0,175.0,175.0,175.0,175.0,1
2019-08-07,7908243600137,175.0,175.0,19.935000000000002,0.2,0.2,2.0,Kit para cabelo,beleza_saude,157.0,156.0,156.5,175.0,175.0,175.0,175.0,175.0,175.0,2
